#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
306459:6371,561:561,11/10/17 01:37:44,STABLE BEAMS,6500,168573.997,165351.571,27.6,HFET
306459:6371,562:562,11/10/17 01:38:07,STABLE BEAMS,6500,168445.297,165255.703,27.5,HFET
306459:6371,563:563,11/10/17 01:38:31,STABLE BEAMS,6500,168345.380,165138.929,27.5,HFET
306459:6371,564:564,11/10/17 01:38:54,STABLE BEAMS,6500,168246.827,165056.522,27.5,HFET
306459:6371,565:565,11/10/17 01:39:17,STABLE BEAMS,6500,168283.415,165090.492,27.5,HFET
306459:6371,566:566,11/10/17 01:39:41,STABLE BEAMS,6500,168162.865,162606.165,27.5,HFET
306459:6371,567:567,11/10/17 01:40:04,STABLE BEAMS,6500,168091.342,162537.942,27.5,HFET
306459:6371,568:568,11/10/17 01:40:27,STABLE BEAMS,6500,167876.037,164436.663,27.5,HFET
306459:6371,569:569,11/10/17 01:40:51,STABLE BEAMS,6500,167966.966,164773.923,27.5,HFET
306459:6371,570:570,11/10/17 01:41:14,STABLE BEAMS,6500,167844.030,164669.243,27.5,HFET
306459:6371,571:571,11/10/17 01:41:37,STABLE BEAMS,6500,167733.546,164543.285,27.4,HFET
306459:6371,572:572,11/10/17 01:42:00,STABLE BEAMS,6500,167654.757,164460.519,27.4,HFET
306459:6371,573:573,11/10/17 01:42:24,STABLE BEAMS,6500,167541.285,164361.841,27.4,HFET
306459:6371,574:574,11/10/17 01:42:47,STABLE BEAMS,6500,167600.955,164448.825,27.4,HFET
306459:6371,575:575,11/10/17 01:43:10,STABLE BEAMS,6500,167402.390,164208.687,27.4,HFET
306459:6371,576:576,11/10/17 01:43:34,STABLE BEAMS,6500,167335.377,164165.881,27.4,HFET
306459:6371,577:577,11/10/17 01:43:57,STABLE BEAMS,6500,166558.170,163410.996,27.2,HFET
306459:6371,578:578,11/10/17 01:44:20,STABLE BEAMS,6500,166428.461,163282.932,27.2,HFET
306459:6371,579:579,11/10/17 01:44:44,STABLE BEAMS,6500,166442.235,163329.147,27.2,HFET
306459:6371,580:580,11/10/17 01:45:07,STABLE BEAMS,6500,166464.678,163296.794,27.2,HFET
306459:6371,581:581,11/10/17 01:45:30,STABLE BEAMS,6500,166349.858,160852.924,27.2,HFET
306459:6371,582:582,11/10/17 01:45:54,STABLE BEAMS,6500,166262.060,163120.799,27.2,HFET
306459:6371,583:583,11/10/17 01:46:17,STABLE BEAMS,6500,166111.351,162972.324,27.2,HFET
306459:6371,584:584,11/10/17 01:46:40,STABLE BEAMS,6500,166035.978,162906.324,27.2,HFET
306459:6371,585:585,11/10/17 01:47:03,STABLE BEAMS,6500,165941.266,162810.587,27.1,HFET
306459:6371,586:586,11/10/17 01:47:27,STABLE BEAMS,6500,165787.172,162640.857,27.1,HFET
306459:6371,587:587,11/10/17 01:47:50,STABLE BEAMS,6500,165761.690,162624.135,27.1,HFET
306459:6371,588:588,11/10/17 01:48:13,STABLE BEAMS,6500,165604.546,162467.385,27.1,HFET
306459:6371,589:589,11/10/17 01:48:37,STABLE BEAMS,6500,165505.686,162372.374,27.1,HFET
306459:6371,590:590,11/10/17 01:49:00,STABLE BEAMS,6500,165406.776,162283.464,27.1,HFET
306459:6371,591:591,11/10/17 01:49:23,STABLE BEAMS,6500,165397.782,162298.962,27.1,HFET
306459:6371,592:592,11/10/17 01:49:47,STABLE BEAMS,6500,165343.231,162234.626,27.0,HFET
306459:6371,593:593,11/10/17 01:50:10,STABLE BEAMS,6500,165355.452,162230.100,27.0,HFET
306459:6371,594:594,11/10/17 01:50:33,STABLE BEAMS,6500,165282.149,162140.969,27.0,HFET
306459:6371,595:595,11/10/17 01:50:57,STABLE BEAMS,6500,165217.641,159784.657,27.0,HFET
306459:6371,596:596,11/10/17 01:51:20,STABLE BEAMS,6500,165098.046,162011.295,27.0,HFET
306459:6371,597:597,11/10/17 01:51:43,STABLE BEAMS,6500,165033.589,161915.356,27.0,HFET
306459:6371,598:598,11/10/17 01:52:07,STABLE BEAMS,6500,164917.411,161803.290,27.0,HFET
306459:6371,599:599,11/10/17 01:52:30,STABLE BEAMS,6500,164858.822,161752.591,27.0,HFET
306459:6371,600:600,11/10/17 01:52:53,STABLE BEAMS,6500,164794.442,161712.676,27.0,HFET
306459:6371,601:601,11/10/17 01:53:16,STABLE BEAMS,6500,164742.270,161638.759,26.9,HFET
306459:6371,602:602,11/10/17 01:53:40,STABLE BEAMS,6500,164660.542,161558.608,26.9,HFET
306459:6371,603:603,11/10/17 01:54:03,STABLE BEAMS,6500,164614.313,161516.800,26.9,HFET
306459:6371,604:604,11/10/17 01:54:26,STABLE BEAMS,6500,164460.729,161355.556,26.9,HFET
306459:6371,605:605,11/10/17 01:54:50,STABLE BEAMS,6500,164354.326,161260.477,26.9,HFET
306459:6371,606:606,11/10/17 01:55:13,STABLE BEAMS,6500,164260.245,161171.282,26.9,HFET
306459:6371,607:607,11/10/17 01:55:36,STABLE BEAMS,6500,164200.297,161107.355,26.9,HFET
306459:6371,608:608,11/10/17 01:56:00,STABLE BEAMS,6500,164179.897,158783.132,26.9,HFET
306459:6371,609:609,11/10/17 01:56:23,STABLE BEAMS,6500,164130.543,161074.256,26.8,HFET
306459:6371,610:610,11/10/17 01:56:46,STABLE BEAMS,6500,164040.479,160983.591,26.8,HFET
306459:6371,611:611,11/10/17 01:57:10,STABLE BEAMS,6500,163862.729,160799.977,26.8,HFET
306459:6371,612:612,11/10/17 01:57:33,STABLE BEAMS,6500,163936.070,160856.644,26.8,HFET
306459:6371,613:613,11/10/17 01:57:56,STABLE BEAMS,6500,163916.446,160842.160,26.8,HFET
306459:6371,614:614,11/10/17 01:58:19,STABLE BEAMS,6500,163873.610,160821.978,26.8,HFET
306459:6371,615:615,11/10/17 01:58:43,STABLE BEAMS,6500,163804.447,160765.158,26.8,HFET
306459:6371,616:616,11/10/17 01:59:06,STABLE BEAMS,6500,163761.573,160467.609,26.8,HFET
306459:6371,617:617,11/10/17 01:59:29,STABLE BEAMS,6500,163686.946,160647.211,26.8,HFET
306459:6371,618:618,11/10/17 01:59:53,STABLE BEAMS,6500,163629.478,160589.502,26.8,HFET
306459:6371,619:619,11/10/17 02:00:16,STABLE BEAMS,6500,163584.304,160543.734,26.8,HFET
306459:6371,620:620,11/10/17 02:00:39,STABLE BEAMS,6500,163489.230,160451.967,26.7,HFET
306459:6371,621:621,11/10/17 02:01:03,STABLE BEAMS,6500,163450.160,160412.030,26.7,HFET
306459:6371,622:622,11/10/17 02:01:26,STABLE BEAMS,6500,163332.151,158004.909,26.7,HFET
306459:6371,623:623,11/10/17 02:01:49,STABLE BEAMS,6500,163211.405,160189.039,26.7,HFET
306459:6371,624:624,11/10/17 02:02:13,STABLE BEAMS,6500,163100.077,160061.470,26.7,HFET
306459:6371,625:625,11/10/17 02:02:36,STABLE BEAMS,6500,163036.348,155445.976,26.7,HFET
306459:6371,626:626,11/10/17 02:02:59,STABLE BEAMS,6500,162946.031,159923.575,26.6,HFET
306459:6371,627:627,11/10/17 02:03:23,STABLE BEAMS,6500,162806.444,159781.725,26.6,HFET
306459:6371,628:628,11/10/17 02:03:46,STABLE BEAMS,6500,162784.110,159745.332,26.6,HFET
306459:6371,629:629,11/10/17 02:04:09,STABLE BEAMS,6500,162708.715,157351.036,26.6,HFET
306459:6371,630:630,11/10/17 02:04:33,STABLE BEAMS,6500,162697.160,159675.230,26.6,HFET
306459:6371,631:631,11/10/17 02:04:56,STABLE BEAMS,6500,162583.575,159560.485,26.6,HFET
306459:6371,632:632,11/10/17 02:05:19,STABLE BEAMS,6500,162450.346,159431.602,26.6,HFET
306459:6371,633:633,11/10/17 02:05:42,STABLE BEAMS,6500,162372.303,159354.096,26.6,HFET
306459:6371,634:634,11/10/17 02:06:06,STABLE BEAMS,6500,162294.461,157001.944,26.5,HFET
306459:6371,635:635,11/10/17 02:06:29,STABLE BEAMS,6500,162219.520,159222.434,26.5,HFET
306459:6371,636:636,11/10/17 02:06:52,STABLE BEAMS,6500,162178.568,159171.377,26.5,HFET
306459:6371,637:637,11/10/17 02:07:16,STABLE BEAMS,6500,162074.155,159069.593,26.5,HFET
306459:6371,638:638,11/10/17 02:07:39,STABLE BEAMS,6500,162044.370,159056.134,26.5,HFET
306459:6371,639:639,11/10/17 02:08:02,STABLE BEAMS,6500,161934.694,158950.821,26.5,HFET
306459:6371,640:640,11/10/17 02:08:26,STABLE BEAMS,6500,161826.371,158816.368,26.5,HFET
306459:6371,641:641,11/10/17 02:08:49,STABLE BEAMS,6500,161758.849,158747.442,26.5,HFET
306459:6371,642:642,11/10/17 02:09:12,STABLE BEAMS,6500,161670.271,158671.090,26.4,HFET
306459:6371,643:643,11/10/17 02:09:36,STABLE BEAMS,6500,161646.589,158638.108,26.4,HFET
306459:6371,644:644,11/10/17 02:09:59,STABLE BEAMS,6500,161582.407,158572.950,26.4,HFET
306459:6371,645:645,11/10/17 02:10:22,STABLE BEAMS,6500,161509.623,158525.965,26.4,HFET
306459:6371,646:646,11/10/17 02:10:45,STABLE BEAMS,6500,161461.246,158468.162,26.4,HFET
306459:6371,647:647,11/10/17 02:11:09,STABLE BEAMS,6500,161383.199,158397.657,26.4,HFET
306459:6371,648:648,11/10/17 02:11:32,STABLE BEAMS,6500,161276.095,156027.720,26.4,HFET
306459:6371,649:649,11/10/17 02:11:55,STABLE BEAMS,6500,161190.273,158201.618,26.4,HFET
306459:6371,650:650,11/10/17 02:12:19,STABLE BEAMS,6500,161069.418,158089.803,26.3,HFET
306459:6371,651:651,11/10/17 02:12:42,STABLE BEAMS,6500,161020.856,158054.299,26.3,HFET
306459:6371,652:652,11/10/17 02:13:05,STABLE BEAMS,6500,160969.969,158004.384,26.3,HFET
306459:6371,653:653,11/10/17 02:13:29,STABLE BEAMS,6500,160945.251,157975.345,26.3,HFET
306459:6371,654:654,11/10/17 02:13:52,STABLE BEAMS,6500,160882.537,157899.834,26.3,HFET
306459:6371,655:655,11/10/17 02:14:15,STABLE BEAMS,6500,160757.510,157786.845,26.3,HFET
306459:6371,656:656,11/10/17 02:14:39,STABLE BEAMS,6500,160639.198,157666.025,26.3,HFET
306459:6371,657:657,11/10/17 02:15:02,STABLE BEAMS,6500,160572.485,157578.935,26.3,HFET
306459:6371,658:658,11/10/17 02:15:25,STABLE BEAMS,6500,160522.276,157561.186,26.3,HFET
306459:6371,659:659,11/10/17 02:15:49,STABLE BEAMS,6500,160413.895,157462.827,26.2,HFET
306459:6371,660:660,11/10/17 02:16:12,STABLE BEAMS,6500,160290.974,157343.107,26.2,HFET
306459:6371,661:661,11/10/17 02:16:35,STABLE BEAMS,6500,160229.565,157301.971,26.2,HFET
306459:6371,662:662,11/10/17 02:16:58,STABLE BEAMS,6500,160193.635,155016.375,26.2,HFET
306459:6371,663:663,11/10/17 02:17:22,STABLE BEAMS,6500,160157.917,157244.970,26.2,HFET
306459:6371,664:664,11/10/17 02:17:45,STABLE BEAMS,6500,160100.697,157178.362,26.2,HFET
306459:6371,665:665,11/10/17 02:18:08,STABLE BEAMS,6500,160004.897,157092.974,26.2,HFET
306459:6371,666:666,11/10/17 02:18:32,STABLE BEAMS,6500,159925.462,156973.719,26.2,HFET
306459:6371,667:667,11/10/17 02:18:55,STABLE BEAMS,6500,159894.133,156963.288,26.1,HFET
306459:6371,668:668,11/10/17 02:19:18,STABLE BEAMS,6500,159838.627,156915.441,26.1,HFET
306459:6371,669:669,11/10/17 02:19:42,STABLE BEAMS,6500,159743.593,156818.095,26.1,HFET
306459:6371,670:670,11/10/17 02:20:05,STABLE BEAMS,6500,159641.208,156705.798,26.1,HFET
306459:6371,671:671,11/10/17 02:20:28,STABLE BEAMS,6500,159612.194,156687.205,26.1,HFET
306459:6371,672:672,11/10/17 02:20:52,STABLE BEAMS,6500,159515.424,156602.584,26.1,HFET
306459:6371,673:673,11/10/17 02:21:15,STABLE BEAMS,6500,159397.054,156459.279,26.1,HFET
306459:6371,674:674,11/10/17 02:21:38,STABLE BEAMS,6500,159343.376,156426.852,26.1,HFET
306459:6371,675:675,11/10/17 02:22:01,STABLE BEAMS,6500,159296.736,156383.705,26.1,HFET
306459:6371,676:676,11/10/17 02:22:25,STABLE BEAMS,6500,159220.133,156317.099,26.0,HFET
306459:6371,677:677,11/10/17 02:22:48,STABLE BEAMS,6500,159125.154,156210.450,26.0,HFET
306459:6371,678:678,11/10/17 02:23:11,STABLE BEAMS,6500,159166.681,156259.731,26.0,HFET
306459:6371,679:679,11/10/17 02:23:35,STABLE BEAMS,6500,159061.340,156168.943,26.0,HFET
306459:6371,680:680,11/10/17 02:23:58,STABLE BEAMS,6500,159011.077,156107.000,26.0,HFET
306459:6371,681:681,11/10/17 02:24:21,STABLE BEAMS,6500,158938.576,156043.549,26.0,HFET
306459:6371,682:682,11/10/17 02:24:45,STABLE BEAMS,6500,158768.602,155642.614,26.0,HFET
306459:6371,683:683,11/10/17 02:25:08,STABLE BEAMS,6500,158722.952,155821.079,26.0,HFET
306459:6371,684:684,11/10/17 02:25:31,STABLE BEAMS,6500,158698.878,155749.704,26.0,HFET
306459:6371,685:685,11/10/17 02:25:55,STABLE BEAMS,6500,158667.616,155776.300,25.9,HFET
306459:6371,686:686,11/10/17 02:26:18,STABLE BEAMS,6500,158610.955,153494.483,25.9,HFET
306459:6371,687:687,11/10/17 02:26:41,STABLE BEAMS,6500,158536.970,155647.048,25.9,HFET
306459:6371,688:688,11/10/17 02:27:04,STABLE BEAMS,6500,158435.587,155539.180,25.9,HFET
306459:6371,689:689,11/10/17 02:27:28,STABLE BEAMS,6500,158360.816,155481.770,25.9,HFET
306459:6371,690:690,11/10/17 02:27:51,STABLE BEAMS,6500,158295.445,155424.236,25.9,HFET
306459:6371,691:691,11/10/17 02:28:14,STABLE BEAMS,6500,158241.086,155376.952,25.9,HFET
306459:6371,692:692,11/10/17 02:28:38,STABLE BEAMS,6500,158195.289,155304.790,25.9,HFET
306459:6371,693:693,11/10/17 02:29:01,STABLE BEAMS,6500,158110.534,155238.976,25.9,HFET
306459:6371,694:694,11/10/17 02:29:24,STABLE BEAMS,6500,158027.454,155160.994,25.8,HFET
306459:6371,695:695,11/10/17 02:29:48,STABLE BEAMS,6500,158080.211,155216.355,25.9,HFET
306459:6371,696:696,11/10/17 02:30:11,STABLE BEAMS,6500,157994.344,155120.771,25.8,HFET
306459:6371,697:697,11/10/17 02:30:34,STABLE BEAMS,6500,157896.754,155023.189,25.8,HFET
306459:6371,698:698,11/10/17 02:30:58,STABLE BEAMS,6500,157804.740,152525.105,25.8,HFET
306459:6371,699:699,11/10/17 02:31:21,STABLE BEAMS,6500,157802.565,152708.479,25.8,HFET
306459:6371,700:700,11/10/17 02:31:44,STABLE BEAMS,6500,157733.873,154875.804,25.8,HFET
306459:6371,701:701,11/10/17 02:32:08,STABLE BEAMS,6500,157661.633,154786.895,25.8,HFET
306459:6371,702:702,11/10/17 02:32:31,STABLE BEAMS,6500,157605.141,154750.624,25.8,HFET
306459:6371,703:703,11/10/17 02:32:54,STABLE BEAMS,6500,157535.713,154673.429,25.8,HFET
306459:6371,704:704,11/10/17 02:33:17,STABLE BEAMS,6500,157479.347,154619.432,25.8,HFET
306459:6371,705:705,11/10/17 02:33:41,STABLE BEAMS,6500,157397.722,154547.524,25.7,HFET
306459:6371,706:706,11/10/17 02:34:04,STABLE BEAMS,6500,157299.389,154448.992,25.7,HFET
306459:6371,707:707,11/10/17 02:34:27,STABLE BEAMS,6500,157229.289,152176.375,25.7,HFET
306459:6371,708:708,11/10/17 02:34:51,STABLE BEAMS,6500,157170.188,154321.941,25.7,HFET
306459:6371,709:709,11/10/17 02:35:14,STABLE BEAMS,6500,157159.340,154286.268,25.7,HFET
306459:6371,710:710,11/10/17 02:35:37,STABLE BEAMS,6500,157062.046,154227.579,25.7,HFET
306459:6371,711:711,11/10/17 02:36:01,STABLE BEAMS,6500,157035.939,154195.302,25.7,HFET
306459:6371,712:712,11/10/17 02:36:24,STABLE BEAMS,6500,156966.091,154117.375,25.7,HFET
306459:6371,713:713,11/10/17 02:36:47,STABLE BEAMS,6500,156867.125,154037.952,25.7,HFET
306459:6371,714:714,11/10/17 02:37:11,STABLE BEAMS,6500,156849.366,153789.107,25.7,HFET
306459:6371,715:715,11/10/17 02:37:34,STABLE BEAMS,6500,156705.825,153874.553,25.6,HFET
306459:6371,716:716,11/10/17 02:37:57,STABLE BEAMS,6500,156638.291,153791.042,25.6,HFET
306459:6371,717:717,11/10/17 02:38:21,STABLE BEAMS,6500,156590.191,153780.619,25.6,HFET
306459:6371,718:718,11/10/17 02:38:44,STABLE BEAMS,6500,156500.564,153671.544,25.6,HFET
306459:6371,719:719,11/10/17 02:39:07,STABLE BEAMS,6500,156576.844,153727.511,25.6,HFET
306459:6371,720:720,11/10/17 02:39:30,STABLE BEAMS,6500,156447.291,153601.439,25.6,HFET
306459:6371,721:721,11/10/17 02:39:54,STABLE BEAMS,6500,156354.591,153528.241,25.6,HFET
306459:6371,722:722,11/10/17 02:40:17,STABLE BEAMS,6500,156259.231,153440.797,25.6,HFET
306459:6371,723:723,11/10/17 02:40:40,STABLE BEAMS,6500,156218.318,153415.614,25.5,HFET
306459:6371,724:724,11/10/17 02:41:04,STABLE BEAMS,6500,156197.749,153175.497,25.5,HFET
306459:6371,725:725,11/10/17 02:41:27,STABLE BEAMS,6500,156077.323,153254.340,25.5,HFET
306459:6371,726:726,11/10/17 02:41:50,STABLE BEAMS,6500,156033.924,153246.543,25.5,HFET
306459:6371,727:727,11/10/17 02:42:14,STABLE BEAMS,6500,155966.196,153154.112,25.5,HFET
306459:6371,728:728,11/10/17 02:42:37,STABLE BEAMS,6500,155915.762,153100.899,25.5,HFET
306459:6371,729:729,11/10/17 02:43:00,STABLE BEAMS,6500,155871.614,153039.994,25.5,HFET
306459:6371,730:730,11/10/17 02:43:24,STABLE BEAMS,6500,155757.578,152948.759,25.5,HFET
306459:6371,731:731,11/10/17 02:43:47,STABLE BEAMS,6500,155714.706,152907.074,25.5,HFET
306459:6371,732:732,11/10/17 02:44:10,STABLE BEAMS,6500,155632.910,152829.785,25.5,HFET
306459:6371,733:733,11/10/17 02:44:33,STABLE BEAMS,6500,155571.894,152797.684,25.4,HFET
306459:6371,734:734,11/10/17 02:44:57,STABLE BEAMS,6500,155542.718,152757.714,25.4,HFET
306459:6371,735:735,11/10/17 02:45:20,STABLE BEAMS,6500,155392.649,152635.689,25.4,HFET
306459:6371,736:736,11/10/17 02:45:43,STABLE BEAMS,6500,155449.852,152670.787,25.4,HFET
306459:6371,737:737,11/10/17 02:46:07,STABLE BEAMS,6500,155463.710,152698.588,25.4,HFET
306459:6371,738:738,11/10/17 02:46:30,STABLE BEAMS,6500,155482.453,152695.757,25.4,HFET
306459:6371,739:739,11/10/17 02:46:53,STABLE BEAMS,6500,155339.345,150371.420,25.4,HFET
306459:6371,740:740,11/10/17 02:47:17,STABLE BEAMS,6500,155197.814,152429.827,25.4,HFET
306459:6371,741:741,11/10/17 02:47:40,STABLE BEAMS,6500,155147.198,152175.921,25.4,HFET
306459:6371,742:742,11/10/17 02:48:03,STABLE BEAMS,6500,155090.909,152310.434,25.4,HFET
306459:6371,743:743,11/10/17 02:48:27,STABLE BEAMS,6500,155018.239,152246.302,25.4,HFET
306459:6371,744:744,11/10/17 02:48:50,STABLE BEAMS,6500,154939.486,152166.372,25.3,HFET
306459:6371,745:745,11/10/17 02:49:13,STABLE BEAMS,6500,154879.700,147756.468,25.3,HFET
306459:6371,746:746,11/10/17 02:49:37,STABLE BEAMS,6500,154822.038,152045.568,25.3,HFET
306459:6371,747:747,11/10/17 02:50:00,STABLE BEAMS,6500,154738.463,151991.435,25.3,HFET
306459:6371,748:748,11/10/17 02:50:23,STABLE BEAMS,6500,154669.208,151914.071,25.3,HFET
306459:6371,749:749,11/10/17 02:50:47,STABLE BEAMS,6500,154584.261,151830.282,25.3,HFET
306459:6371,750:750,11/10/17 02:51:10,STABLE BEAMS,6500,154518.042,151766.130,25.3,HFET
306459:6371,751:751,11/10/17 02:51:33,STABLE BEAMS,6500,154440.105,151683.965,25.3,HFET
306459:6371,752:752,11/10/17 02:51:56,STABLE BEAMS,6500,154436.057,151686.916,25.3,HFET
306459:6371,753:753,11/10/17 02:52:20,STABLE BEAMS,6500,154398.613,151650.653,25.3,HFET
306459:6371,754:754,11/10/17 02:52:43,STABLE BEAMS,6500,154160.522,151410.486,25.2,HFET
306459:6371,755:755,11/10/17 02:53:06,STABLE BEAMS,6500,154126.253,151380.583,25.2,HFET
306459:6371,756:756,11/10/17 02:53:30,STABLE BEAMS,6500,154037.263,151296.288,25.2,HFET
306459:6371,757:757,11/10/17 02:53:53,STABLE BEAMS,6500,153975.184,151219.498,25.2,HFET
306459:6371,758:758,11/10/17 02:54:16,STABLE BEAMS,6500,153886.383,151136.047,25.2,HFET
306459:6371,759:759,11/10/17 02:54:40,STABLE BEAMS,6500,153801.480,151038.604,25.2,HFET
306459:6371,760:760,11/10/17 02:55:03,STABLE BEAMS,6500,153770.510,148868.120,25.1,HFET
306459:6371,761:761,11/10/17 02:55:26,STABLE BEAMS,6500,153713.030,150976.397,25.1,HFET
306459:6371,762:762,11/10/17 02:55:50,STABLE BEAMS,6500,153652.228,150905.202,25.1,HFET
306459:6371,763:763,11/10/17 02:56:13,STABLE BEAMS,6500,153450.497,150695.812,25.1,HFET
306459:6371,764:764,11/10/17 02:56:36,STABLE BEAMS,6500,153531.848,150760.522,25.1,HFET
306459:6371,765:765,11/10/17 02:56:59,STABLE BEAMS,6500,153471.934,150734.302,25.1,HFET
306459:6371,766:766,11/10/17 02:57:23,STABLE BEAMS,6500,153461.228,150728.168,25.1,HFET
306459:6371,767:767,11/10/17 02:57:46,STABLE BEAMS,6500,153358.303,150617.886,25.1,HFET
306459:6371,768:768,11/10/17 02:58:09,STABLE BEAMS,6500,153160.676,150440.314,25.0,HFET
306459:6371,769:769,11/10/17 02:58:33,STABLE BEAMS,6500,153137.354,150416.097,25.0,HFET
306459:6371,770:770,11/10/17 02:58:56,STABLE BEAMS,6500,153076.068,150376.520,25.0,HFET
306459:6371,771:771,11/10/17 02:59:19,STABLE BEAMS,6500,153013.733,150278.273,25.0,HFET
306459:6371,772:772,11/10/17 02:59:43,STABLE BEAMS,6500,152929.638,150205.127,25.0,HFET
306459:6371,773:773,11/10/17 03:00:06,STABLE BEAMS,6500,152890.164,150170.137,25.0,HFET
306459:6371,774:774,11/10/17 03:00:29,STABLE BEAMS,6500,152803.060,150093.688,25.0,HFET
306459:6371,775:775,11/10/17 03:00:53,STABLE BEAMS,6500,152777.003,147921.205,25.0,HFET
306459:6371,776:776,11/10/17 03:01:16,STABLE BEAMS,6500,152697.457,150013.555,25.0,HFET
306459:6371,777:777,11/10/17 03:01:39,STABLE BEAMS,6500,152626.531,147781.196,25.0,HFET
306459:6371,778:778,11/10/17 03:02:03,STABLE BEAMS,6500,152573.980,149670.367,25.0,HFET
306459:6371,779:779,11/10/17 03:02:26,STABLE BEAMS,6500,152520.767,147700.095,24.9,HFET
306459:6371,780:780,11/10/17 03:02:49,STABLE BEAMS,6500,152481.408,149801.045,24.9,HFET
306459:6371,781:781,11/10/17 03:03:12,STABLE BEAMS,6500,152399.217,147565.583,24.9,HFET
306459:6371,782:782,11/10/17 03:03:36,STABLE BEAMS,6500,152316.364,147469.806,24.9,HFET
306459:6371,783:783,11/10/17 03:03:59,STABLE BEAMS,6500,152240.944,149562.808,24.9,HFET
306459:6371,784:784,11/10/17 03:04:22,STABLE BEAMS,6500,152164.388,149483.809,24.9,HFET
306459:6371,785:785,11/10/17 03:04:46,STABLE BEAMS,6500,151987.010,149085.526,24.9,HFET
306459:6371,786:786,11/10/17 03:05:09,STABLE BEAMS,6500,152103.709,149406.505,24.9,HFET
306459:6371,787:787,11/10/17 03:05:32,STABLE BEAMS,6500,152039.170,149344.777,24.9,HFET
306459:6371,788:788,11/10/17 03:05:56,STABLE BEAMS,6500,152090.182,149407.412,24.9,HFET
306459:6371,789:789,11/10/17 03:06:19,STABLE BEAMS,6500,151843.084,147036.513,24.8,HFET
306459:6371,790:790,11/10/17 03:06:42,STABLE BEAMS,6500,151821.138,149149.299,24.8,HFET
306459:6371,791:791,11/10/17 03:07:06,STABLE BEAMS,6500,151756.839,149077.663,24.8,HFET
306459:6371,792:792,11/10/17 03:07:29,STABLE BEAMS,6500,151674.242,149001.807,24.8,HFET
306459:6371,793:793,11/10/17 03:07:52,STABLE BEAMS,6500,151618.462,148930.466,24.8,HFET
306459:6371,794:794,11/10/17 03:08:16,STABLE BEAMS,6500,151562.994,148882.505,24.8,HFET
306459:6371,795:795,11/10/17 03:08:39,STABLE BEAMS,6500,151474.666,148808.873,24.8,HFET
306459:6371,796:796,11/10/17 03:09:02,STABLE BEAMS,6500,151425.145,148748.150,24.8,HFET
306459:6371,797:797,11/10/17 03:09:25,STABLE BEAMS,6500,151365.157,148716.664,24.8,HFET
306459:6371,798:798,11/10/17 03:09:49,STABLE BEAMS,6500,150994.299,148338.454,24.7,HFET
306459:6371,799:799,11/10/17 03:10:12,STABLE BEAMS,6500,150113.675,147472.595,24.6,HFET
306459:6371,800:800,11/10/17 03:10:35,STABLE BEAMS,6500,150138.738,147505.139,24.6,HFET
306459:6371,801:801,11/10/17 03:10:59,STABLE BEAMS,6500,150285.959,147641.094,24.6,HFET
306459:6371,802:802,11/10/17 03:11:22,STABLE BEAMS,6500,150253.291,147609.286,24.6,HFET
306459:6371,803:803,11/10/17 03:11:45,STABLE BEAMS,6500,150121.518,147494.103,24.6,HFET
306459:6371,804:804,11/10/17 03:12:09,STABLE BEAMS,6500,150001.548,145258.131,24.5,HFET
